"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"478","OTU93_Mortierella",0.258425152581204,0.153031370339073,2.93545974780529,67," ",1,1.87711234371058,"Control > Drought","Saprotroph","Mortierella"
"479","OTU52_Mortierella",0.267857616069162,0.13914451173353,2.98590517011421,55," ",1,1.97224223315688,"Control > Drought","Saprotroph","Mortierella"
"480","OTU62_Mortierella",0.323566590283116,0.031718436108913,3.13841402869709,60," ",1,3.45085718642862,"Control > Drought","Saprotroph","Mortierella"
"481","OTU1142_Mucor",0.0473057147783568,0.181171846951026,0.0238467419543677,720," ",1,1.70830926747188,"Control > Drought","Saprotroph","Mucor"
"482","OTU1048_Mucor",0.0921182019884314,0.106738724894582,0.0627357553479627,754," ",1,2.23737125404818,"Control > Drought","Saprotroph","Mucor"
"483","OTU1049_Mucor",0.122856747785533,0.020061872390499,0.0627357553479627,686," ",1,3.90893416129778,"Control > Drought","Saprotroph","Mucor"
"484","OTU451_Mucor",0.220125814364503,0.119638084637697,0.130198723126702,523," ",1,2.12328405472921,"Control > Drought","Saprotroph","Mucor"
"485","OTU342_Mucor",0.630477159973525,0.00930741013929755,0.557995453120887,326," ",1,4.67694440691912,"Control > Drought","Saprotroph","Mucor"
"486","OTU1201_Fungi",-0.0159415438690215,0.320021628789029,0.00799279075353062,808," ",1,1.13936669550675,"Drought > Control","Saprotroph","Mycoarthris"
"487","OTU201_Mycothermus",0.369949609750306,0.0261306852833578,0.727315424132487,178," ",1,3.6446449738709,"Control > Drought","Saprotroph","Mycothermus"
"488","OTU110_Myrmecridium",0.548788888167671,0.0287514780312853,1.25969096275942,152," ",1,3.54906610327638,"Control > Drought","Saprotroph","Myrmecridium"
"489","OTU604_Fungi",0,1,0.0159415438690215,693," ",1,0,"Drought > Control","Saprotroph","Neosetophoma"
"490","OTU571_Fungi",0.031708859727338,0.1584558867969,0.0159415438690215,619," ",1,1.84227904114089,"Control > Drought","Saprotroph","Neosetophoma"
"491","OTU803_Nigrospora",-0.0157673158583165,0.563046717645364,0.0238467419543677,671," ",1,0.574392674453175,"Drought > Control","Saprotroph","Nigrospora"
"492","OTU334_Nigrospora",0.19068356160911,0.177356640392787,0.130198723126702,503," ",1,1.72959265615848,"Control > Drought","Saprotroph","Nigrospora"
"493","OTU158_Ochroconis",0.228477183797426,0.118607321938416,1.02778315651354,118," ",1,2.13193705791253,"Control > Drought","Saprotroph","Ochroconis"
