"","name","log2FoldChange","pvalue","log2AverageAbundance","order","Group","padj","neglogp","level","Guild","Genus"
"52","OTU944_Rhizophagus",-0.0467942114789413,0.176112313396078,0.0395283641866373,465," ",1,1.73663334317558,"Drought > Control","Arbuscular mycorrhiza","Rhizophagus"
"53","OTU213_Rhizophagus",0.109229069754758,0.557208578587123,1.03952836418664,219," ",1,0.58481564131,"Control > Drought","Arbuscular mycorrhiza","Rhizophagus"
"54","OTU935_Rhizophagus",-0.676958284801929,0.205790240715796,1.22582332673672,235," ",1,1.58089787791265,"Drought > Control","Arbuscular mycorrhiza","Rhizophagus"
"55","OTU118_Rhizophagus",0.214850872323829,0.271909809831351,1.71760026929928,155," ",1,1.30228484917383,"Control > Drought","Arbuscular mycorrhiza","Rhizophagus"
"56","OTU132_Rhizophagus",0.190732111862043,0.35383391212697,1.75132088714328,164," ",1,1.03892765072786,"Control > Drought","Arbuscular mycorrhiza","Rhizophagus"
"57","OTU161_Rhizophagus",0.293196376344046,0.143939749521561,1.81192765184743,161," ",1,1.93836047306266,"Control > Drought","Arbuscular mycorrhiza","Rhizophagus"
"58","OTU150_Rhizophagus",0.187932950593075,0.374252263012347,2.03562390973072,132," ",1,0.982825208907503,"Control > Drought","Arbuscular mycorrhiza","Rhizophagus"
"59","OTU166_Rhizophagus",0.22474592110942,0.294518589297141,3.07610297908579,94," ",1,1.22241315633032,"Control > Drought","Arbuscular mycorrhiza","Rhizophagus"
"60","OTU51_Rhizophagus",-1.2662664319201,2.44024271054511e-05,4.49149683134678,45," ",0.0196195513927827,10.6208279590772,"Drought > Control","Arbuscular mycorrhiza","Rhizophagus"
"61","OTU611_Fungi",0,1,0.031708859727338,530," ",1,0,"Drought > Control","Endophyte","Acremonium"
"62","OTU680_Hypocreales",0.137503523749935,0.320021628789029,0.070389327891398,768," ",1,1.13936669550675,"Control > Drought","Endophyte","Acremonium"
"63","OTU725_Acremonium",-0.0303736490435187,0.557040604527537,0.0780025120012732,583," ",1,0.585117143098655,"Drought > Control","Endophyte","Acremonium"
"64","OTU1018_Acremonium",0,1,0.122856747785533,612," ",1,0,"Drought > Control","Endophyte","Acremonium"
"65","OTU349_Acremonium",0,1,0.315501825727929,365," ",1,0,"Drought > Control","Endophyte","Acremonium"
"66","OTU506_Acremonium",0.102180394806478,0.542417004343118,0.328325866085513,378," ",1,0.611720192657244,"Control > Drought","Endophyte","Acremonium"
