"","Pct.fung.transcriptome","Fungi.pct","Habitat.y"
"170",0.0167353511940273,95.461513,"Leaf"
"171",0.00844784489249357,97.44375523,"Leaf"
"172",0.00420156951364482,98.03271282,"Leaf"
"173",0.00660320396167062,97.50446325,"Leaf"
"174",0.00608294062568306,96.61684579,"Leaf"
"175",0.00711828732200037,96.88651204,"Leaf"
"176",0.0110500160755823,98.77844868,"Leaf"
"177",0.00487899115186395,93.92259491,"Leaf"
"178",0.0121561125201398,96.97372374,"Leaf"
"179",0.00626735938992327,92.36975565,"Leaf"
"180",0.00209858623884929,98.04283198,"Leaf"
"181",0.00155587142165889,87.60532342,"Leaf"
"182",0.001238098379321,100,"Root"
"183",0.00152551984304871,99.94213591,"Root"
"184",0.00126606461636759,99.98846021,"Root"
"185",0.00138305161333101,99.98253478,"Root"
"186",0.0018194562915385,99.98690671,"Root"
"187",0.00783316689836057,100,"Root"
"188",0.00498266441343418,99.99108973,"Root"
"189",0.00109215483478779,99.99387593,"Root"
"190",0.00135946158986667,99.98836819,"Root"
"191",0.00196352307061992,99.9760651,"Root"
"192",0.00121340293059756,99.97166978,"Root"
"193",0.00619839734446143,100,"Root"
"194",0.0129872949709886,99.99914261,"Root"
"195",0.00293203405411927,100,"Root"
"196",0.00105065909034163,99.99858415,"Root"
"197",0.00136752563441957,99.99006359,"Root"
"198",0.00114237620948922,99.98957959,"Root"
"199",0.000202150171417951,11.71119955,"Leaf"
"200",0.000232864718763565,5.538361297,"Leaf"
"201",0.000228538989724485,6.591235632,"Leaf"
"202",0.00014380710976881,24.30378456,"Leaf"
"203",0.000174756240449077,3.939040128,"Leaf"
"204",0.000168807754111727,11.67315175,"Leaf"
"205",0.000317745742150837,49.50674867,"Root"
"206",0.000332753510466761,99.69315416,"Root"
"207",0.000290587167459074,77.7673546,"Root"
"208",0.000247789700446512,84.68465031,"Root"
"209",0.000297245896889332,88.65546218,"Root"
"210",0.000298533261067203,80.1931537,"Root"
"211",0.000144069098231365,12.73741983,"Leaf"
"212",0.000268017172834956,8.151894242,"Leaf"
"213",0.000283377464337708,6.534551977,"Leaf"
"214",0.000185076609433233,57.78991748,"Leaf"
"215",0.000305781145782064,16.07072948,"Leaf"
"216",0.00024913292630669,6.719256797,"Leaf"
"217",0.000225452787555122,6.734275737,"Leaf"
"218",0.000256754562548335,10.52430366,"Leaf"
"219",0.000199429368426183,3.928944619,"Leaf"
"220",0.000227431154410579,3.17767339,"Leaf"
"221",0.000192441565662482,4.043969342,"Leaf"
"222",0.000393451205097688,83.47278119,"Root"
"223",0.000455874057472544,75.82148641,"Root"
"224",0.000396790351650785,76.4975346,"Root"
"225",0.000445314104133268,81.96094898,"Root"
"226",0.000419579727388658,55.77018678,"Root"
"227",0.000450129172366545,54.74486914,"Root"
"228",0.000369504417257352,71.34398572,"Root"
"229",0.000401425608762434,84.55039228,"Root"
"230",0.000495708693457632,92.55826271,"Root"
"231",0.000505637905933844,79.52552862,"Root"
"232",0.000603497577059741,74.37835868,"Root"
"233",0.000411260409305061,82.7086055,"Root"
"234",0.000207299264157261,4.522554867,"Leaf"
"235",0.0001684880612678,25.61236672,"Leaf"
"236",0.000192192685655555,2.333448994,"Leaf"
"237",0.000214698815915509,3.046402808,"Leaf"
"238",0.000273997177210002,9.513803972,"Leaf"
"239",0.000260361457326824,4.799258361,"Leaf"
"240",0.00019515379640453,13.60513133,"Leaf"
"241",0.000254585027043338,8.012766266,"Leaf"
"242",0.000191343964097001,9.136325487,"Leaf"
"243",0.000180603900082315,13.84947905,"Leaf"
"244",0.000510685744562083,17.17123936,"Leaf"
"245",0.000147389440446053,32.29236222,"Leaf"
"246",0.000627422238509289,70.99364098,"Root"
"247",0.000603337669915421,85.01663294,"Root"
"248",0.00143302196060068,85.54905948,"Root"
"249",0.000351728485522809,62.90765996,"Root"
"250",0.000645111368689378,67.4517326,"Root"
"251",0.000618130664626601,64.08587096,"Root"
"252",0.000472831065099454,68.12161052,"Root"
"253",0.000709065563950798,64.91484185,"Root"
"254",0.000813475574148299,82.29753754,"Root"
"255",0.000977178377745648,86.63940014,"Root"
"256",0.00126924253060294,65.94580842,"Root"
"257",0.000481474697650316,59.16473318,"Root"
"258",0.000195188752101174,9.290540541,"Leaf"
"259",0.000216508615377441,4.108228144,"Leaf"
"260",0.000186422103888101,10.15024422,"Leaf"
"261",0.000826440220165931,92.09891659,"Root"
"262",0.00171924090588171,93.9023916,"Root"
"263",0.000624979604426574,85.75679172,"Root"
"264",0.000751538228930048,86.37630302,"Root"
"265",0.000234597135368335,7.717756906,"Leaf"
"266",0.000204769833836817,8.693927736,"Leaf"
"267",0.000169646798965049,13.30830474,"Leaf"
"268",0.000171863145279207,14.88869967,"Leaf"
"269",0.000182663599304968,6.215437339,"Leaf"
"270",0.000217101149746074,2.981191624,"Leaf"
"271",0.000148700535971179,6.127630999,"Leaf"
"272",0.000343098646139206,5.452347794,"Leaf"
"273",0.000176396030410869,4.884437596,"Leaf"
"274",0.000174558380136991,15.39692172,"Leaf"
"275",0.000151249713637825,8.039666088,"Leaf"
"276",0.000217246771158384,15.71409697,"Leaf"
"277",0.000986566597525838,99.96592071,"Root"
"278",0.00121563513328959,99.97672253,"Root"
"279",0.00148429886171618,99.95735608,"Root"
"280",0.0008863835671679,99.98391248,"Root"
"281",0.000562582846638025,99.95319448,"Root"
"282",0.000494341186650022,99.86151603,"Root"
"283",0.000775487556884235,99.8800192,"Root"
"284",0.00119261393558022,99.98584335,"Root"
"285",0.00163192367402236,99.95536711,"Root"
"286",0.00240760807028115,99.98890922,"Root"
"287",0.000788161527515031,99.94594595,"Root"
"288",0.000438124296455793,99.94393205,"Root"
"289",0.000154569488598898,14.6478376,"Leaf"
"290",0.00015244876464693,18.10344828,"Leaf"
"291",0.000240921172619083,9.656940545,"Leaf"
"292",0.000188192630934389,7.352477122,"Leaf"
"293",0.00152842084712471,93.2265435,"Root"
"294",0.00231459007037618,96.00830342,"Root"
"295",0.000597324755281733,93.53074248,"Root"
"296",0.000951458859076555,92.06282192,"Root"
"297",0.000293452465223611,20.61092908,"Leaf"
"298",0.000325154771475103,21.94583036,"Leaf"
"299",0.000171624968829366,22.46940148,"Leaf"
"300",0.000147751027877037,7.662200813,"Leaf"
"301",0.000405654019355895,31.28335358,"Leaf"
"302",0.000385045357429646,14.44266315,"Leaf"
"303",0.000234420792816886,31.34535952,"Leaf"
"304",0.000731955202725371,24.4951788,"Leaf"
"305",0.000288182803303132,38.84139033,"Leaf"
"306",0.0011836880501851,30.76238835,"Leaf"
"307",0.000265669562301335,28.70958289,"Leaf"
"308",0.00022665332661187,13.94525656,"Leaf"
"309",0.00208887962930876,100,"Root"
"310",0.00479552647022706,99.99026322,"Root"
"311",0.00226082349748355,99.94052045,"Root"
"312",0.000469443435493628,99.8875,"Root"
"313",0.000568952180677167,99.93550468,"Root"
"314",0.000594210004011667,99.91581783,"Root"
"315",0.00290161914347687,99.98625543,"Root"
"316",0.00208701197148293,99.99417996,"Root"
"317",0.00241222050607639,99.98340249,"Root"
"318",0.000405878563351929,99.96186045,"Root"
"319",0.000460416057132301,99.93940258,"Root"
"320",0.000460416057132301,99.93940258,"Root"
"321",0.000460416057132301,99.93940258,"Root"
"322",0.000460416057132301,99.93940258,"Root"
"323",0.000228308015716434,47.88604879,"Leaf"
"324",0.000443430462100862,87.49127878,"Leaf"
"325",0.000550072154085779,63.64998777,"Leaf"
"326",0.000320183871931882,33.71847572,"Leaf"
"327",0.000847347375416854,37.16015602,"Leaf"
"328",0.000364500611153618,76.77070713,"Leaf"
"329",0.000314208076736436,51.29515419,"Leaf"
"330",0.000283598126439151,26.32844761,"Leaf"
"331",0.000228841633495367,31.48867707,"Leaf"
"332",0.000411406456811543,72.02831367,"Leaf"
"333",0.000517633185933881,52.06658567,"Leaf"
"334",0.000382743573086498,46.94466931,"Leaf"
"335",0.000350025099605186,47.34874027,"Leaf"
"336",0.00072885222288705,54.48691901,"Leaf"
"337",0.000439741138838718,55.41911202,"Leaf"
"338",0.000784012062633073,46.91141261,"Leaf"
"339",0.000325926325348277,25.66297882,"Leaf"
"340",0.000242575350561969,10.92130518,"Leaf"
"341",0.00247473892660294,99.98399402,"Root"
"342",0.00234070082976231,99.9781796,"Root"
"343",0.00271596327014103,98.20720667,"Root"
"344",0.000744956899067424,94.56490222,"Root"
"345",0.000646105315973445,99.9551896,"Root"
"346",0.00274369662205789,99.92609334,"Root"
"347",0.000480068239021459,86.23130014,"Root"
"348",0.000482468287226887,99.97055359,"Root"
"349",0.00146483895447571,99.97356071,"Root"
"350",0.00146626496600271,94.40039643,"Root"
"351",0.00376705011655524,99.97428462,"Root"
"352",0.000994815169958462,99.98238816,"Root"
"353",0.00213619451799749,99.98993945,"Root"
"354",0.00347301735871617,98.91686901,"Root"
"355",0.00212725411347112,99.96572114,"Root"
"356",0.000964017694761334,99.98406019,"Root"
"357",0.000904315980359132,99.96161846,"Root"
