"","Fungi","Relative_Abundance","Habitat","TP","Treatment","Cultivar"
"308","Arbuscular_mycorrhiza",0.0170384862707973,"Rhizosphere",9,"PRE","RTx430"
"309","Arbuscular_mycorrhiza",0.0100569613814387,"Root",9,"PRE","RTx430"
"310","Arbuscular_mycorrhiza",0.0461326551132859,"Soil",9,"PRE","RTx430"
"311","Arbuscular_mycorrhiza",0.000420964233170119,"Leaf",10,"PRE","RTx430"
"312","Arbuscular_mycorrhiza",0.0261794951513971,"Rhizosphere",10,"PRE","RTx430"
"313","Arbuscular_mycorrhiza",0.00823455097009059,"Root",10,"PRE","RTx430"
"314","Arbuscular_mycorrhiza",0.0135612386556187,"Soil",10,"PRE","RTx430"
"315","Arbuscular_mycorrhiza",0.00101542573430201,"Leaf",11,"PRE","RTx430"
"316","Arbuscular_mycorrhiza",0.0129232968017149,"Rhizosphere",11,"PRE","RTx430"
"317","Arbuscular_mycorrhiza",0.00485819608321191,"Root",11,"PRE","RTx430"
"318","Arbuscular_mycorrhiza",0.0151001380297475,"Soil",11,"PRE","RTx430"
"319","Arbuscular_mycorrhiza",6.67722439091916e-05,"Leaf",12,"PRE","RTx430"
"320","Arbuscular_mycorrhiza",0.00811804007114,"Rhizosphere",12,"PRE","RTx430"
"321","Arbuscular_mycorrhiza",0.00674562708134274,"Root",12,"PRE","RTx430"
"322","Arbuscular_mycorrhiza",0.0148299857715901,"Soil",12,"PRE","RTx430"
"323","Arbuscular_mycorrhiza",0.000219557393879011,"Leaf",13,"PRE","RTx430"
"324","Arbuscular_mycorrhiza",0.00926276818728171,"Rhizosphere",13,"PRE","RTx430"
"325","Arbuscular_mycorrhiza",0.0101871178159856,"Root",13,"PRE","RTx430"
"326","Arbuscular_mycorrhiza",0.0175735218333232,"Soil",13,"PRE","RTx430"
"327","Arbuscular_mycorrhiza",0.000350176237232699,"Leaf",14,"PRE","RTx430"
"328","Arbuscular_mycorrhiza",0.0103719056118173,"Rhizosphere",14,"PRE","RTx430"
"329","Arbuscular_mycorrhiza",0.012008609288394,"Root",14,"PRE","RTx430"
"330","Arbuscular_mycorrhiza",0.0226491400147152,"Soil",14,"PRE","RTx430"
"331","Arbuscular_mycorrhiza",0.000109233305455431,"Leaf",15,"PRE","RTx430"
"332","Arbuscular_mycorrhiza",0.0144698815072634,"Rhizosphere",15,"PRE","RTx430"
"333","Arbuscular_mycorrhiza",0.0090837087925296,"Root",15,"PRE","RTx430"
"334","Arbuscular_mycorrhiza",0.027941830683854,"Soil",15,"PRE","RTx430"
"335","Arbuscular_mycorrhiza",1.94103146412003e-05,"Leaf",16,"PRE","RTx430"
"336","Arbuscular_mycorrhiza",0.0126751154745955,"Rhizosphere",16,"PRE","RTx430"
"337","Arbuscular_mycorrhiza",0.00976525409346048,"Root",16,"PRE","RTx430"
"338","Arbuscular_mycorrhiza",0.0196362365105572,"Soil",16,"PRE","RTx430"
"339","Arbuscular_mycorrhiza",0,"Leaf",17,"PRE","RTx430"
"340","Arbuscular_mycorrhiza",0.0116624317572429,"Rhizosphere",17,"PRE","RTx430"
"341","Arbuscular_mycorrhiza",0.0127366359025401,"Root",17,"PRE","RTx430"
"342","Arbuscular_mycorrhiza",0.0191664079204453,"Soil",17,"PRE","RTx430"
"343","Endophyte",0.0663142790675803,"Soil",0,"CON","BTx642"
"344","Endophyte",0.0610046004417674,"Leaf",1,"CON","BTx642"
"345","Endophyte",0.0266476033824493,"Rhizosphere",1,"CON","BTx642"
"346","Endophyte",0.0562518108762249,"Root",1,"CON","BTx642"
"347","Endophyte",0.0665098997041911,"Soil",1,"CON","BTx642"
"348","Endophyte",0.0600091205055523,"Leaf",2,"CON","BTx642"
"349","Endophyte",0.0472011583264361,"Rhizosphere",2,"CON","BTx642"
"350","Endophyte",0.0788756750209083,"Root",2,"CON","BTx642"
"351","Endophyte",0.0750681920939654,"Soil",2,"CON","BTx642"
"352","Endophyte",0.0708558052438452,"Leaf",3,"CON","BTx642"
"353","Endophyte",0.203287618001254,"Rhizosphere",3,"CON","BTx642"
"354","Endophyte",0.145043661760757,"Root",3,"CON","BTx642"
"355","Endophyte",0.0779170931665074,"Soil",3,"CON","BTx642"
"356","Endophyte",0.0576792042144236,"Leaf",4,"CON","BTx642"
"357","Endophyte",0.257843780022132,"Rhizosphere",4,"CON","BTx642"
"358","Endophyte",0.13611683478324,"Root",4,"CON","BTx642"
"359","Endophyte",0.0628348302538754,"Soil",4,"CON","BTx642"
"360","Endophyte",0.0794580432306216,"Leaf",5,"CON","BTx642"
"361","Endophyte",0.178736421386548,"Rhizosphere",5,"CON","BTx642"
"362","Endophyte",0.081799188349267,"Root",5,"CON","BTx642"
"363","Endophyte",0.0789423159814819,"Soil",5,"CON","BTx642"
"364","Endophyte",0.0557496014822143,"Leaf",6,"CON","BTx642"
"365","Endophyte",0.0922187046928894,"Rhizosphere",6,"CON","BTx642"
"366","Endophyte",0.0523583493527629,"Root",6,"CON","BTx642"
"367","Endophyte",0.0861672535131339,"Soil",6,"CON","BTx642"
"368","Endophyte",0.0475649311124216,"Leaf",7,"CON","BTx642"
"369","Endophyte",0.140844801568089,"Rhizosphere",7,"CON","BTx642"
"370","Endophyte",0.0464858288575554,"Root",7,"CON","BTx642"
"371","Endophyte",0.0864985407533159,"Soil",7,"CON","BTx642"
"372","Endophyte",0.00586292999971355,"Leaf",8,"CON","BTx642"
"373","Endophyte",0.126798352012027,"Rhizosphere",8,"CON","BTx642"
"374","Endophyte",0.0441434239439825,"Root",8,"CON","BTx642"
"375","Endophyte",0.0711282263947321,"Soil",8,"CON","BTx642"
"376","Endophyte",0.00317187315853145,"Leaf",9,"CON","BTx642"
"377","Endophyte",0.105239160706959,"Rhizosphere",9,"CON","BTx642"
"378","Endophyte",0.0442620209372909,"Root",9,"CON","BTx642"
"379","Endophyte",0.0926536908267497,"Soil",9,"CON","BTx642"
"380","Endophyte",0.00294988908175893,"Leaf",10,"CON","BTx642"
"381","Endophyte",0.250455670763068,"Rhizosphere",10,"CON","BTx642"
"382","Endophyte",0.112930790670192,"Root",10,"CON","BTx642"
"383","Endophyte",0.0780393865920799,"Soil",10,"CON","BTx642"
"384","Endophyte",0.00173278509975472,"Leaf",11,"CON","BTx642"
"385","Endophyte",0.265437755296714,"Rhizosphere",11,"CON","BTx642"
"386","Endophyte",0.0990543542135307,"Root",11,"CON","BTx642"
"387","Endophyte",0.0688519592502392,"Soil",11,"CON","BTx642"
"388","Endophyte",0.00124521564501388,"Leaf",12,"CON","BTx642"
"389","Endophyte",0.0913506492344733,"Rhizosphere",12,"CON","BTx642"
"390","Endophyte",0.0479701651380637,"Root",12,"CON","BTx642"
"391","Endophyte",0.0512040419706087,"Soil",12,"CON","BTx642"
"392","Endophyte",0.0012976576513285,"Leaf",13,"CON","BTx642"
"393","Endophyte",0.0303598753595985,"Rhizosphere",13,"CON","BTx642"
"394","Endophyte",0.0525712243333552,"Root",13,"CON","BTx642"
"395","Endophyte",0.0707378615584672,"Soil",13,"CON","BTx642"
"396","Endophyte",0.000840703066166155,"Leaf",14,"CON","BTx642"
"397","Endophyte",0.066853960614678,"Rhizosphere",14,"CON","BTx642"
"398","Endophyte",0.0533948086875729,"Root",14,"CON","BTx642"
"399","Endophyte",0.0883597724398775,"Soil",14,"CON","BTx642"
"400","Endophyte",0.000610030240687411,"Leaf",15,"CON","BTx642"
"401","Endophyte",0.0372344890982808,"Rhizosphere",15,"CON","BTx642"
"402","Endophyte",0.0598336796882819,"Root",15,"CON","BTx642"
"403","Endophyte",0.080280791487092,"Soil",15,"CON","BTx642"
"404","Endophyte",0.00110811266091188,"Leaf",16,"CON","BTx642"
"405","Endophyte",0.0474826268670657,"Rhizosphere",16,"CON","BTx642"
"406","Endophyte",0.0516756700894086,"Root",16,"CON","BTx642"
"407","Endophyte",0.070900534691887,"Soil",16,"CON","BTx642"
"408","Endophyte",0.000424409386731956,"Leaf",17,"CON","BTx642"
"409","Endophyte",0.0302485154914336,"Rhizosphere",17,"CON","BTx642"
"410","Endophyte",0.0533088771177487,"Root",17,"CON","BTx642"
"411","Endophyte",0.0974233409386323,"Soil",17,"CON","BTx642"
"412","Endophyte",0.0593167031263163,"Soil",0,"POST","BTx642"
"413","Endophyte",0.00859747595260871,"Leaf",8,"POST","BTx642"
"414","Endophyte",0.123712120604049,"Rhizosphere",8,"POST","BTx642"
"415","Endophyte",0.0315822291204969,"Root",8,"POST","BTx642"
"416","Endophyte",0.0704371297750953,"Soil",8,"POST","BTx642"
"417","Endophyte",0.00218639766289749,"Leaf",9,"POST","BTx642"
"418","Endophyte",0.135096943489126,"Rhizosphere",9,"POST","BTx642"
"419","Endophyte",0.0494382226967094,"Root",9,"POST","BTx642"
"420","Endophyte",0.0572911935846701,"Soil",9,"POST","BTx642"
"421","Endophyte",0.00173223689827915,"Leaf",10,"POST","BTx642"
"422","Endophyte",0.274572102530458,"Rhizosphere",10,"POST","BTx642"
"423","Endophyte",0.0924266135724384,"Root",10,"POST","BTx642"
"424","Endophyte",0.0676347744732391,"Soil",10,"POST","BTx642"
"425","Endophyte",0.00178798365039071,"Leaf",11,"POST","BTx642"
"426","Endophyte",0.226099475169845,"Rhizosphere",11,"POST","BTx642"
"427","Endophyte",0.0828971773779198,"Root",11,"POST","BTx642"
"428","Endophyte",0.0634183120780814,"Soil",11,"POST","BTx642"
"429","Endophyte",0.00121972660464079,"Leaf",12,"POST","BTx642"
"430","Endophyte",0.19709449732588,"Rhizosphere",12,"POST","BTx642"
"431","Endophyte",0.0739781380115249,"Root",12,"POST","BTx642"
"432","Endophyte",0.0649625898072858,"Soil",12,"POST","BTx642"
"433","Endophyte",0.00428231971590222,"Leaf",13,"POST","BTx642"
"434","Endophyte",0.105069611777895,"Rhizosphere",13,"POST","BTx642"
"435","Endophyte",0.0374349825236308,"Root",13,"POST","BTx642"
"436","Endophyte",0.064922220942107,"Soil",13,"POST","BTx642"
"437","Endophyte",0.000619090042885812,"Leaf",14,"POST","BTx642"
"438","Endophyte",0.0957505198901688,"Rhizosphere",14,"POST","BTx642"
"439","Endophyte",0.0457430284600124,"Root",14,"POST","BTx642"
"440","Endophyte",0.0633027691051769,"Soil",14,"POST","BTx642"
"441","Endophyte",0.00132631900267777,"Leaf",15,"POST","BTx642"
"442","Endophyte",0.0692036050967295,"Rhizosphere",15,"POST","BTx642"
"443","Endophyte",0.0331014467999346,"Root",15,"POST","BTx642"
"444","Endophyte",0.0781802363955416,"Soil",15,"POST","BTx642"
"445","Endophyte",0.000908615677565097,"Leaf",16,"POST","BTx642"
"446","Endophyte",0.177174351927374,"Rhizosphere",16,"POST","BTx642"
"447","Endophyte",0.0713512231041533,"Root",16,"POST","BTx642"
"448","Endophyte",0.0738477923101053,"Soil",16,"POST","BTx642"
"449","Endophyte",0.000827068853060459,"Leaf",17,"POST","BTx642"
"450","Endophyte",0.124767930675328,"Rhizosphere",17,"POST","BTx642"
"451","Endophyte",0.0930996771322185,"Root",17,"POST","BTx642"
"452","Endophyte",0.0523270597483448,"Soil",17,"POST","BTx642"
"453","Endophyte",0.048853719224588,"Soil",0,"PRE","BTx642"
"454","Endophyte",0.0505937801538792,"Leaf",3,"PRE","BTx642"
"455","Endophyte",0.170461965088804,"Rhizosphere",3,"PRE","BTx642"
"456","Endophyte",0.0989412942044462,"Root",3,"PRE","BTx642"
"457","Endophyte",0.0541310319512248,"Soil",3,"PRE","BTx642"
"458","Endophyte",0.0536808177699345,"Leaf",4,"PRE","BTx642"
"459","Endophyte",0.517905738608737,"Rhizosphere",4,"PRE","BTx642"
"460","Endophyte",0.377419537809975,"Root",4,"PRE","BTx642"
"461","Endophyte",0.0531890848016621,"Soil",4,"PRE","BTx642"
"462","Endophyte",0.094720484467989,"Leaf",5,"PRE","BTx642"
"463","Endophyte",0.601116723194361,"Rhizosphere",5,"PRE","BTx642"
"464","Endophyte",0.45131636375441,"Root",5,"PRE","BTx642"
"465","Endophyte",0.0762102232544118,"Soil",5,"PRE","BTx642"
"466","Endophyte",0.0785660566193327,"Leaf",6,"PRE","BTx642"
"467","Endophyte",0.675180463148278,"Rhizosphere",6,"PRE","BTx642"
"468","Endophyte",0.68157605319279,"Root",6,"PRE","BTx642"
"469","Endophyte",0.114042447536406,"Soil",6,"PRE","BTx642"
"470","Endophyte",0.0439526884697411,"Leaf",7,"PRE","BTx642"
"471","Endophyte",0.677746951017381,"Rhizosphere",7,"PRE","BTx642"
"472","Endophyte",0.728052367425741,"Root",7,"PRE","BTx642"
"473","Endophyte",0.0801328003643,"Soil",7,"PRE","BTx642"
"474","Endophyte",0.0151684650219107,"Leaf",8,"PRE","BTx642"
"475","Endophyte",0.635872755313916,"Rhizosphere",8,"PRE","BTx642"
"476","Endophyte",0.613551180653199,"Root",8,"PRE","BTx642"
"477","Endophyte",0.103654971687128,"Soil",8,"PRE","BTx642"
"478","Endophyte",0.0471938342169835,"Leaf",9,"PRE","BTx642"
"479","Endophyte",0.358069872286662,"Rhizosphere",9,"PRE","BTx642"
"480","Endophyte",0.522741813943432,"Root",9,"PRE","BTx642"
"481","Endophyte",0.0452038847993894,"Soil",9,"PRE","BTx642"
"482","Endophyte",0.00780235469387359,"Leaf",10,"PRE","BTx642"
"483","Endophyte",0.481545252479523,"Rhizosphere",10,"PRE","BTx642"
"484","Endophyte",0.43568698880606,"Root",10,"PRE","BTx642"
"485","Endophyte",0.0571206640837613,"Soil",10,"PRE","BTx642"
"486","Endophyte",0.0213933744494458,"Leaf",11,"PRE","BTx642"
"487","Endophyte",0.468446776217763,"Rhizosphere",11,"PRE","BTx642"
"488","Endophyte",0.514287114825817,"Root",11,"PRE","BTx642"
"489","Endophyte",0.119704377601504,"Soil",11,"PRE","BTx642"
"490","Endophyte",0.00366990793328581,"Leaf",12,"PRE","BTx642"
"491","Endophyte",0.344844497238019,"Rhizosphere",12,"PRE","BTx642"
"492","Endophyte",0.316002894768922,"Root",12,"PRE","BTx642"
"493","Endophyte",0.106599158376147,"Soil",12,"PRE","BTx642"
"494","Endophyte",0.00238627442749764,"Leaf",13,"PRE","BTx642"
"495","Endophyte",0.204344658554679,"Rhizosphere",13,"PRE","BTx642"
"496","Endophyte",0.22129341394761,"Root",13,"PRE","BTx642"
"497","Endophyte",0.0910693427749666,"Soil",13,"PRE","BTx642"
"498","Endophyte",0.00228497712023875,"Leaf",14,"PRE","BTx642"
"499","Endophyte",0.312149932294001,"Rhizosphere",14,"PRE","BTx642"
"500","Endophyte",0.177810631631252,"Root",14,"PRE","BTx642"
"501","Endophyte",0.0589018225363743,"Soil",14,"PRE","BTx642"
"502","Endophyte",0.00204383159496045,"Leaf",15,"PRE","BTx642"
"503","Endophyte",0.136270587322826,"Rhizosphere",15,"PRE","BTx642"
"504","Endophyte",0.114298158594109,"Root",15,"PRE","BTx642"
"505","Endophyte",0.0534213052997453,"Soil",15,"PRE","BTx642"
"506","Endophyte",0.00035167724563426,"Leaf",16,"PRE","BTx642"
"507","Endophyte",0.125541402423727,"Rhizosphere",16,"PRE","BTx642"
"508","Endophyte",0.12595506062079,"Root",16,"PRE","BTx642"
"509","Endophyte",0.120703660382739,"Soil",16,"PRE","BTx642"
"510","Endophyte",0.000768734317161701,"Leaf",17,"PRE","BTx642"
"511","Endophyte",0.154269797373105,"Rhizosphere",17,"PRE","BTx642"
"512","Endophyte",0.144435199789332,"Root",17,"PRE","BTx642"
"513","Endophyte",0.0589638327423726,"Soil",17,"PRE","BTx642"
"514","Endophyte",0.0591029204621623,"Soil",0,"CON","RTx430"
"515","Endophyte",0.031477550011025,"Leaf",1,"CON","RTx430"
"516","Endophyte",0.0300969742060347,"Rhizosphere",1,"CON","RTx430"
"517","Endophyte",0.0475200878911598,"Root",1,"CON","RTx430"
"518","Endophyte",0.0521581371193692,"Soil",1,"CON","RTx430"
"519","Endophyte",0.0205536645610982,"Leaf",2,"CON","RTx430"
"520","Endophyte",0.0434780674726954,"Rhizosphere",2,"CON","RTx430"
"521","Endophyte",0.0625662661581024,"Root",2,"CON","RTx430"
"522","Endophyte",0.0501223263267499,"Soil",2,"CON","RTx430"
"523","Endophyte",0.0526394447105521,"Leaf",3,"CON","RTx430"
"524","Endophyte",0.117738791725545,"Rhizosphere",3,"CON","RTx430"
"525","Endophyte",0.0972995033237966,"Root",3,"CON","RTx430"
"526","Endophyte",0.0481075361388775,"Soil",3,"CON","RTx430"
"527","Endophyte",0.0300990626380534,"Leaf",4,"CON","RTx430"
"528","Endophyte",0.174388154874241,"Rhizosphere",4,"CON","RTx430"
"529","Endophyte",0.0790007984329356,"Root",4,"CON","RTx430"
"530","Endophyte",0.0653848173346076,"Soil",4,"CON","RTx430"
"531","Endophyte",0.0442318509864473,"Leaf",5,"CON","RTx430"
"532","Endophyte",0.113382404307941,"Rhizosphere",5,"CON","RTx430"
"533","Endophyte",0.0649142763361406,"Root",5,"CON","RTx430"
"534","Endophyte",0.0478581228139885,"Soil",5,"CON","RTx430"
"535","Endophyte",0.0500861659442836,"Leaf",6,"CON","RTx430"
"536","Endophyte",0.0798165049177396,"Rhizosphere",6,"CON","RTx430"
"537","Endophyte",0.0490636901834123,"Root",6,"CON","RTx430"
"538","Endophyte",0.0741850030707651,"Soil",6,"CON","RTx430"
"539","Endophyte",0.0163671551256522,"Leaf",7,"CON","RTx430"
"540","Endophyte",0.0964194788832346,"Rhizosphere",7,"CON","RTx430"
"541","Endophyte",0.0370864025152414,"Root",7,"CON","RTx430"
"542","Endophyte",0.0598995338342468,"Soil",7,"CON","RTx430"
"543","Endophyte",0.0078534251381753,"Leaf",8,"CON","RTx430"
"544","Endophyte",0.118294815612644,"Rhizosphere",8,"CON","RTx430"
"545","Endophyte",0.0375383389617421,"Root",8,"CON","RTx430"
"546","Endophyte",0.0658372047622189,"Soil",8,"CON","RTx430"
"547","Endophyte",0.00236414369610946,"Leaf",9,"CON","RTx430"
"548","Endophyte",0.0988630864932226,"Rhizosphere",9,"CON","RTx430"
"549","Endophyte",0.0512979234309639,"Root",9,"CON","RTx430"
"550","Endophyte",0.0538635756769572,"Soil",9,"CON","RTx430"
"551","Endophyte",0.00220598632497559,"Leaf",10,"CON","RTx430"
"552","Endophyte",0.134036176551759,"Rhizosphere",10,"CON","RTx430"
"553","Endophyte",0.0877593867206662,"Root",10,"CON","RTx430"
"554","Endophyte",0.0442136096708131,"Soil",10,"CON","RTx430"
"555","Endophyte",0.00160247510555474,"Leaf",11,"CON","RTx430"
"556","Endophyte",0.122696017636173,"Rhizosphere",11,"CON","RTx430"
"557","Endophyte",0.0717020764732717,"Root",11,"CON","RTx430"
"558","Endophyte",0.0664174667245193,"Soil",11,"CON","RTx430"
"559","Endophyte",0.000500073106601887,"Leaf",12,"CON","RTx430"
"560","Endophyte",0.0831951979854673,"Rhizosphere",12,"CON","RTx430"
"561","Endophyte",0.0418523117062751,"Root",12,"CON","RTx430"
"562","Endophyte",0.0817034122602164,"Soil",12,"CON","RTx430"
"563","Endophyte",0.00131925364162148,"Leaf",13,"CON","RTx430"
"564","Endophyte",0.0391409173175207,"Rhizosphere",13,"CON","RTx430"
"565","Endophyte",0.0327538070503053,"Root",13,"CON","RTx430"
"566","Endophyte",0.0436394502434952,"Soil",13,"CON","RTx430"
"567","Endophyte",0.000605576195762995,"Leaf",14,"CON","RTx430"
"568","Endophyte",0.0794936862367236,"Rhizosphere",14,"CON","RTx430"
"569","Endophyte",0.0473893035713196,"Root",14,"CON","RTx430"
"570","Endophyte",0.0710878837323528,"Soil",14,"CON","RTx430"
"571","Endophyte",0.00512104889225472,"Leaf",15,"CON","RTx430"
"572","Endophyte",0.040613245739506,"Rhizosphere",15,"CON","RTx430"
"573","Endophyte",0.0684228493100055,"Root",15,"CON","RTx430"
"574","Endophyte",0.0715930605349447,"Soil",15,"CON","RTx430"
"575","Endophyte",0.00163174182137203,"Leaf",16,"CON","RTx430"
"576","Endophyte",0.0471714970298356,"Rhizosphere",16,"CON","RTx430"
"577","Endophyte",0.0552652315474725,"Root",16,"CON","RTx430"
"578","Endophyte",0.0765849691621927,"Soil",16,"CON","RTx430"
"579","Endophyte",0.000233712079336978,"Leaf",17,"CON","RTx430"
"580","Endophyte",0.0278972435330032,"Rhizosphere",17,"CON","RTx430"
"581","Endophyte",0.0569669747392609,"Root",17,"CON","RTx430"
"582","Endophyte",0.0408380497346,"Soil",17,"CON","RTx430"
"583","Endophyte",0.0654575253633105,"Soil",0,"POST","RTx430"
"584","Endophyte",0.000858593814155593,"Leaf",8,"POST","RTx430"
"585","Endophyte",0.0986869053543167,"Rhizosphere",8,"POST","RTx430"
"586","Endophyte",0.0269596898972316,"Root",8,"POST","RTx430"
"587","Endophyte",0.192279506112403,"Soil",8,"POST","RTx430"
"588","Endophyte",0.00363193266710347,"Leaf",9,"POST","RTx430"
"589","Endophyte",0.0835406568831689,"Rhizosphere",9,"POST","RTx430"
"590","Endophyte",0.0409141669429876,"Root",9,"POST","RTx430"
"591","Endophyte",0.071004994236354,"Soil",9,"POST","RTx430"
"592","Endophyte",0.0017937882890971,"Leaf",10,"POST","RTx430"
"593","Endophyte",0.193848530790299,"Rhizosphere",10,"POST","RTx430"
"594","Endophyte",0.0711731479580659,"Root",10,"POST","RTx430"
"595","Endophyte",0.0546554382338542,"Soil",10,"POST","RTx430"
"596","Endophyte",0.0174400069019989,"Leaf",11,"POST","RTx430"
"597","Endophyte",0.172857424489318,"Rhizosphere",11,"POST","RTx430"
"598","Endophyte",0.108187862624403,"Root",11,"POST","RTx430"
"599","Endophyte",0.0673697252188676,"Soil",11,"POST","RTx430"
"600","Endophyte",0.00103436907040285,"Leaf",12,"POST","RTx430"
"601","Endophyte",0.151462811646739,"Rhizosphere",12,"POST","RTx430"
"602","Endophyte",0.0403281165241262,"Root",12,"POST","RTx430"
"603","Endophyte",0.0697038257530221,"Soil",12,"POST","RTx430"
"604","Endophyte",0.000608382208579398,"Leaf",13,"POST","RTx430"
"605","Endophyte",0.0796738252336227,"Rhizosphere",13,"POST","RTx430"
"606","Endophyte",0.0355801540415601,"Root",13,"POST","RTx430"
"607","Endophyte",0.0638170958216714,"Soil",13,"POST","RTx430"
"608","Endophyte",0.000550419730268838,"Leaf",14,"POST","RTx430"
"609","Endophyte",0.173380131940539,"Rhizosphere",14,"POST","RTx430"
"610","Endophyte",0.0717626468584487,"Root",14,"POST","RTx430"
"611","Endophyte",0.0460612329750433,"Soil",14,"POST","RTx430"
"612","Endophyte",0.000617883566499552,"Leaf",15,"POST","RTx430"
"613","Endophyte",0.0846263867919761,"Rhizosphere",15,"POST","RTx430"
"614","Endophyte",0.0514828436207231,"Root",15,"POST","RTx430"
"615","Endophyte",0.0582984157604202,"Soil",15,"POST","RTx430"
"616","Endophyte",0.000254801010793967,"Leaf",16,"POST","RTx430"
"617","Endophyte",0.102217281429923,"Rhizosphere",16,"POST","RTx430"
"618","Endophyte",0.0857273895302307,"Root",16,"POST","RTx430"
"619","Endophyte",0.0771820394503045,"Soil",16,"POST","RTx430"
"620","Endophyte",0.000167054375628339,"Leaf",17,"POST","RTx430"
"621","Endophyte",0.113124604345126,"Rhizosphere",17,"POST","RTx430"
"622","Endophyte",0.0780605781161178,"Root",17,"POST","RTx430"
"623","Endophyte",0.0330314940293011,"Soil",17,"POST","RTx430"
"624","Endophyte",0.0588665733196955,"Soil",0,"PRE","RTx430"
"625","Endophyte",0.0529829074640149,"Leaf",3,"PRE","RTx430"
"626","Endophyte",0.0853538391498308,"Rhizosphere",3,"PRE","RTx430"
"627","Endophyte",0.0920822877123542,"Root",3,"PRE","RTx430"
"628","Endophyte",0.0640476215225944,"Soil",3,"PRE","RTx430"
"629","Endophyte",0.0704824942693726,"Leaf",4,"PRE","RTx430"
"630","Endophyte",0.42772277978982,"Rhizosphere",4,"PRE","RTx430"
"631","Endophyte",0.402055270702675,"Root",4,"PRE","RTx430"
"632","Endophyte",0.0632806196265955,"Soil",4,"PRE","RTx430"
"633","Endophyte",0.103362657514632,"Leaf",5,"PRE","RTx430"
"634","Endophyte",0.288379669403609,"Rhizosphere",5,"PRE","RTx430"
"635","Endophyte",0.355270223704071,"Root",5,"PRE","RTx430"
"636","Endophyte",0.0790739626838485,"Soil",5,"PRE","RTx430"
"637","Endophyte",0.0956924688054678,"Leaf",6,"PRE","RTx430"
"638","Endophyte",0.434551242831736,"Rhizosphere",6,"PRE","RTx430"
"639","Endophyte",0.405125369337809,"Root",6,"PRE","RTx430"
"640","Endophyte",0.069596388311525,"Soil",6,"PRE","RTx430"
"641","Endophyte",0.0579809611340348,"Leaf",7,"PRE","RTx430"
"642","Endophyte",0.572393779737055,"Rhizosphere",7,"PRE","RTx430"
"643","Endophyte",0.606605817073756,"Root",7,"PRE","RTx430"
"644","Endophyte",0.100550718255454,"Soil",7,"PRE","RTx430"
"645","Endophyte",0.0101774362269386,"Leaf",8,"PRE","RTx430"
"646","Endophyte",0.643150036909813,"Rhizosphere",8,"PRE","RTx430"
"647","Endophyte",0.640075077004175,"Root",8,"PRE","RTx430"
"648","Endophyte",0.074129933065365,"Soil",8,"PRE","RTx430"
"649","Endophyte",0.00615247429319161,"Leaf",9,"PRE","RTx430"
"650","Endophyte",0.291787117430664,"Rhizosphere",9,"PRE","RTx430"
"651","Endophyte",0.279054720877706,"Root",9,"PRE","RTx430"
"652","Endophyte",0.0634872835017941,"Soil",9,"PRE","RTx430"
"653","Endophyte",0.00401870420008422,"Leaf",10,"PRE","RTx430"
"654","Endophyte",0.388084213655996,"Rhizosphere",10,"PRE","RTx430"
"655","Endophyte",0.357972648083908,"Root",10,"PRE","RTx430"
"656","Endophyte",0.0826158528044745,"Soil",10,"PRE","RTx430"
"657","Endophyte",0.0107885287630726,"Leaf",11,"PRE","RTx430"
"658","Endophyte",0.273938543337978,"Rhizosphere",11,"PRE","RTx430"
"659","Endophyte",0.32285586468091,"Root",11,"PRE","RTx430"
"660","Endophyte",0.0506324402129349,"Soil",11,"PRE","RTx430"
"661","Endophyte",0.00226802404610504,"Leaf",12,"PRE","RTx430"
"662","Endophyte",0.299042550008815,"Rhizosphere",12,"PRE","RTx430"
"663","Endophyte",0.308076423670271,"Root",12,"PRE","RTx430"
"664","Endophyte",0.110001903569249,"Soil",12,"PRE","RTx430"
"665","Endophyte",0.00198183812928045,"Leaf",13,"PRE","RTx430"
"666","Endophyte",0.128538945955637,"Rhizosphere",13,"PRE","RTx430"
"667","Endophyte",0.203464647110847,"Root",13,"PRE","RTx430"
"668","Endophyte",0.0995293046227426,"Soil",13,"PRE","RTx430"
"669","Endophyte",0.00144718369254953,"Leaf",14,"PRE","RTx430"
"670","Endophyte",0.114349713818709,"Rhizosphere",14,"PRE","RTx430"
"671","Endophyte",0.137793322370276,"Root",14,"PRE","RTx430"
"672","Endophyte",0.0644485578549862,"Soil",14,"PRE","RTx430"
"673","Endophyte",0.00134201345701059,"Leaf",15,"PRE","RTx430"
"674","Endophyte",0.0718255918794299,"Rhizosphere",15,"PRE","RTx430"
"675","Endophyte",0.108078005897151,"Root",15,"PRE","RTx430"
"676","Endophyte",0.0632501490564507,"Soil",15,"PRE","RTx430"
"677","Endophyte",0.000735744435883103,"Leaf",16,"PRE","RTx430"
"678","Endophyte",0.0910523698012465,"Rhizosphere",16,"PRE","RTx430"
"679","Endophyte",0.110438322615631,"Root",16,"PRE","RTx430"
"680","Endophyte",0.0836439440046337,"Soil",16,"PRE","RTx430"
"681","Endophyte",0.000491285939348949,"Leaf",17,"PRE","RTx430"
"682","Endophyte",0.0664822965439089,"Rhizosphere",17,"PRE","RTx430"
"683","Endophyte",0.137677150229002,"Root",17,"PRE","RTx430"
"684","Endophyte",0.152482636044931,"Soil",17,"PRE","RTx430"
"685","Plant_pathogen",0.353687626098696,"Soil",0,"CON","BTx642"
