"","Fungi","Relative_Abundance","Habitat","TP","Treatment","Cultivar"
"744","Chytridiomycota",4.23468248477816e-05,"Root",15,"CON","BTx642"
"745","Chytridiomycota",0.0143899843075389,"Soil",15,"CON","BTx642"
"746","Chytridiomycota",3.53007624964699e-05,"Leaf",16,"CON","BTx642"
"747","Chytridiomycota",0.0013548478816765,"Rhizosphere",16,"CON","BTx642"
"748","Chytridiomycota",4.49933524135935e-05,"Root",16,"CON","BTx642"
"749","Chytridiomycota",0.0110526956536102,"Soil",16,"CON","BTx642"
"750","Chytridiomycota",3.44919168192934e-06,"Leaf",17,"CON","BTx642"
"751","Chytridiomycota",0.000623196220027566,"Rhizosphere",17,"CON","BTx642"
"752","Chytridiomycota",8.0426906017139e-06,"Root",17,"CON","BTx642"
"753","Chytridiomycota",0.00787900104698619,"Soil",17,"CON","BTx642"
"754","Chytridiomycota",0.0151827120773756,"Soil",0,"POST","BTx642"
"755","Chytridiomycota",0,"Leaf",8,"POST","BTx642"
"756","Chytridiomycota",0.00342616411147304,"Rhizosphere",8,"POST","BTx642"
"757","Chytridiomycota",0.000222746805631737,"Root",8,"POST","BTx642"
"758","Chytridiomycota",0.0151088073137862,"Soil",8,"POST","BTx642"
"759","Chytridiomycota",0,"Leaf",9,"POST","BTx642"
"760","Chytridiomycota",0.00315992668226616,"Rhizosphere",9,"POST","BTx642"
"761","Chytridiomycota",3.56784227623534e-05,"Root",9,"POST","BTx642"
"762","Chytridiomycota",0.0170185293525866,"Soil",9,"POST","BTx642"
"763","Chytridiomycota",9.80363322647373e-06,"Leaf",10,"POST","BTx642"
"764","Chytridiomycota",0.00255513445554132,"Rhizosphere",10,"POST","BTx642"
"765","Chytridiomycota",0.000318870132462749,"Root",10,"POST","BTx642"
"766","Chytridiomycota",0.0176809487479887,"Soil",10,"POST","BTx642"
"767","Chytridiomycota",2.7766208524226e-05,"Leaf",11,"POST","BTx642"
"768","Chytridiomycota",0.00258355102090317,"Rhizosphere",11,"POST","BTx642"
"769","Chytridiomycota",9.19262436816062e-05,"Root",11,"POST","BTx642"
"770","Chytridiomycota",0.0139766874459816,"Soil",11,"POST","BTx642"
"771","Chytridiomycota",0,"Leaf",12,"POST","BTx642"
"772","Chytridiomycota",0.00234802011365017,"Rhizosphere",12,"POST","BTx642"
"773","Chytridiomycota",6.37327443514608e-05,"Root",12,"POST","BTx642"
"774","Chytridiomycota",0.00953919347762491,"Soil",12,"POST","BTx642"
"775","Chytridiomycota",0.000123461178322134,"Leaf",13,"POST","BTx642"
"776","Chytridiomycota",0.00424532114468992,"Rhizosphere",13,"POST","BTx642"
"777","Chytridiomycota",1.87024257046139e-05,"Root",13,"POST","BTx642"
"778","Chytridiomycota",0.0188510140096481,"Soil",13,"POST","BTx642"
"779","Chytridiomycota",1.21630868441023e-05,"Leaf",14,"POST","BTx642"
"780","Chytridiomycota",0.00113856608274019,"Rhizosphere",14,"POST","BTx642"
"781","Chytridiomycota",0.000137015209650901,"Root",14,"POST","BTx642"
"782","Chytridiomycota",0.0113715628864522,"Soil",14,"POST","BTx642"
"783","Chytridiomycota",4.46199736930935e-05,"Leaf",15,"POST","BTx642"
"784","Chytridiomycota",0.00254813134770154,"Rhizosphere",15,"POST","BTx642"
"785","Chytridiomycota",4.01735969455131e-05,"Root",15,"POST","BTx642"
"786","Chytridiomycota",0.0246448043666484,"Soil",15,"POST","BTx642"
"787","Chytridiomycota",1.25047674425875e-05,"Leaf",16,"POST","BTx642"
"788","Chytridiomycota",0.0388708143136155,"Rhizosphere",16,"POST","BTx642"
"789","Chytridiomycota",3.88590969145877e-05,"Root",16,"POST","BTx642"
"790","Chytridiomycota",0.0140655132293208,"Soil",16,"POST","BTx642"
"791","Chytridiomycota",6.08233659042458e-06,"Leaf",17,"POST","BTx642"
"792","Chytridiomycota",0.00130174328972125,"Rhizosphere",17,"POST","BTx642"
"793","Chytridiomycota",3.82262996941896e-05,"Root",17,"POST","BTx642"
"794","Chytridiomycota",0.00945895043828216,"Soil",17,"POST","BTx642"
"795","Chytridiomycota",0.0271798766228098,"Soil",0,"PRE","BTx642"
"796","Chytridiomycota",0.00124688279301746,"Leaf",3,"PRE","BTx642"
"797","Chytridiomycota",0.00631827080300202,"Rhizosphere",3,"PRE","BTx642"
"798","Chytridiomycota",0.00133257094434009,"Root",3,"PRE","BTx642"
"799","Chytridiomycota",0.0167546681248961,"Soil",3,"PRE","BTx642"
"800","Chytridiomycota",0.00230107711659071,"Leaf",4,"PRE","BTx642"
"801","Chytridiomycota",0.00369227651996599,"Rhizosphere",4,"PRE","BTx642"
"802","Chytridiomycota",0.000790612597290993,"Root",4,"PRE","BTx642"
"803","Chytridiomycota",0.00974879050399195,"Soil",4,"PRE","BTx642"
"804","Chytridiomycota",0.00183602405824628,"Leaf",5,"PRE","BTx642"
"805","Chytridiomycota",0.0026687338198152,"Rhizosphere",5,"PRE","BTx642"
"806","Chytridiomycota",0.000163194210290803,"Root",5,"PRE","BTx642"
"807","Chytridiomycota",0.0140560982700356,"Soil",5,"PRE","BTx642"
"808","Chytridiomycota",0.00334760993036417,"Leaf",6,"PRE","BTx642"
"809","Chytridiomycota",0.00244927377254399,"Rhizosphere",6,"PRE","BTx642"
"810","Chytridiomycota",0.000233718721131385,"Root",6,"PRE","BTx642"
"811","Chytridiomycota",0.0103532457695544,"Soil",6,"PRE","BTx642"
"812","Chytridiomycota",0,"Leaf",7,"PRE","BTx642"
"813","Chytridiomycota",0.00226082281136395,"Rhizosphere",7,"PRE","BTx642"
"814","Chytridiomycota",0.000164394043986578,"Root",7,"PRE","BTx642"
"815","Chytridiomycota",0.0110929765189051,"Soil",7,"PRE","BTx642"
"816","Chytridiomycota",0.000173412736292513,"Leaf",8,"PRE","BTx642"
"817","Chytridiomycota",0.00146155582457038,"Rhizosphere",8,"PRE","BTx642"
"818","Chytridiomycota",0.000405347979969415,"Root",8,"PRE","BTx642"
"819","Chytridiomycota",0.0189274490001947,"Soil",8,"PRE","BTx642"
"820","Chytridiomycota",0,"Leaf",9,"PRE","BTx642"
"821","Chytridiomycota",0.00827528681355224,"Rhizosphere",9,"PRE","BTx642"
"822","Chytridiomycota",0.000907473056371512,"Root",9,"PRE","BTx642"
"823","Chytridiomycota",0.00886757212178232,"Soil",9,"PRE","BTx642"
"824","Chytridiomycota",0,"Leaf",10,"PRE","BTx642"
"825","Chytridiomycota",0.00882985305487849,"Rhizosphere",10,"PRE","BTx642"
"826","Chytridiomycota",0.000263642964296082,"Root",10,"PRE","BTx642"
"827","Chytridiomycota",0.038812096235799,"Soil",10,"PRE","BTx642"
"828","Chytridiomycota",0,"Leaf",11,"PRE","BTx642"
"829","Chytridiomycota",0.00267414585955725,"Rhizosphere",11,"PRE","BTx642"
"830","Chytridiomycota",5.55554730928693e-05,"Root",11,"PRE","BTx642"
"831","Chytridiomycota",0.0106047746817901,"Soil",11,"PRE","BTx642"
"832","Chytridiomycota",9.47462731624479e-05,"Leaf",12,"PRE","BTx642"
"833","Chytridiomycota",0.00298142624314837,"Rhizosphere",12,"PRE","BTx642"
"834","Chytridiomycota",6.99113975392656e-05,"Root",12,"PRE","BTx642"
"835","Chytridiomycota",0.0157306847692338,"Soil",12,"PRE","BTx642"
"836","Chytridiomycota",7.43334151000899e-06,"Leaf",13,"PRE","BTx642"
"837","Chytridiomycota",0.00251609138618828,"Rhizosphere",13,"PRE","BTx642"
"838","Chytridiomycota",0.000144401248304463,"Root",13,"PRE","BTx642"
"839","Chytridiomycota",0.0118143471121109,"Soil",13,"PRE","BTx642"
"840","Chytridiomycota",2.86918168432525e-05,"Leaf",14,"PRE","BTx642"
"841","Chytridiomycota",0.00170410067481282,"Rhizosphere",14,"PRE","BTx642"
"842","Chytridiomycota",0.000247312238044522,"Root",14,"PRE","BTx642"
"843","Chytridiomycota",0.0798477721380789,"Soil",14,"PRE","BTx642"
"844","Chytridiomycota",6.55393891728929e-05,"Leaf",15,"PRE","BTx642"
"845","Chytridiomycota",0.00170581323862365,"Rhizosphere",15,"PRE","BTx642"
"846","Chytridiomycota",6.31267294569061e-05,"Root",15,"PRE","BTx642"
"847","Chytridiomycota",0.0143330510705798,"Soil",15,"PRE","BTx642"
"848","Chytridiomycota",0,"Leaf",16,"PRE","BTx642"
"849","Chytridiomycota",0.00171876354418211,"Rhizosphere",16,"PRE","BTx642"
"850","Chytridiomycota",4.45751983596327e-05,"Root",16,"PRE","BTx642"
"851","Chytridiomycota",0.00742158920351788,"Soil",16,"PRE","BTx642"
"852","Chytridiomycota",0,"Leaf",17,"PRE","BTx642"
"853","Chytridiomycota",0.00114049587916309,"Rhizosphere",17,"PRE","BTx642"
"854","Chytridiomycota",3.19942642556025e-05,"Root",17,"PRE","BTx642"
"855","Chytridiomycota",0.0121037293378621,"Soil",17,"PRE","BTx642"
"856","Chytridiomycota",0.0181107332832154,"Soil",0,"CON","RTx430"
"857","Chytridiomycota",0.00287895654274965,"Leaf",1,"CON","RTx430"
"858","Chytridiomycota",0.00399203921500362,"Rhizosphere",1,"CON","RTx430"
"859","Chytridiomycota",0.000402164950147247,"Root",1,"CON","RTx430"
"860","Chytridiomycota",0.0263050299456973,"Soil",1,"CON","RTx430"
"861","Chytridiomycota",0.000848016301090735,"Leaf",2,"CON","RTx430"
"862","Chytridiomycota",0.007696709030211,"Rhizosphere",2,"CON","RTx430"
"863","Chytridiomycota",0.00360560125113788,"Root",2,"CON","RTx430"
"864","Chytridiomycota",0.0103846250054351,"Soil",2,"CON","RTx430"
"865","Chytridiomycota",0.000968288549987896,"Leaf",3,"CON","RTx430"
"866","Chytridiomycota",0.00751305813199475,"Rhizosphere",3,"CON","RTx430"
"867","Chytridiomycota",0.00146236594237696,"Root",3,"CON","RTx430"
"868","Chytridiomycota",0.0150122030587462,"Soil",3,"CON","RTx430"
"869","Chytridiomycota",0.0031423556618021,"Leaf",4,"CON","RTx430"
"870","Chytridiomycota",0.00485197433176062,"Rhizosphere",4,"CON","RTx430"
"871","Chytridiomycota",0.000409012615052973,"Root",4,"CON","RTx430"
"872","Chytridiomycota",0.0245663930227525,"Soil",4,"CON","RTx430"
"873","Chytridiomycota",0.00259792166266986,"Leaf",5,"CON","RTx430"
"874","Chytridiomycota",0.0100439563799202,"Rhizosphere",5,"CON","RTx430"
"875","Chytridiomycota",0.000365035750890002,"Root",5,"CON","RTx430"
"876","Chytridiomycota",0.0179585601117927,"Soil",5,"CON","RTx430"
"877","Chytridiomycota",0.000238151940938319,"Leaf",6,"CON","RTx430"
"878","Chytridiomycota",0.00890667063652324,"Rhizosphere",6,"CON","RTx430"
"879","Chytridiomycota",0.000118893163233466,"Root",6,"CON","RTx430"
"880","Chytridiomycota",0.0249757519845429,"Soil",6,"CON","RTx430"
"881","Chytridiomycota",0,"Leaf",7,"CON","RTx430"
"882","Chytridiomycota",0.00577230197444649,"Rhizosphere",7,"CON","RTx430"
"883","Chytridiomycota",4.61226005997599e-05,"Root",7,"CON","RTx430"
"884","Chytridiomycota",0.0139385779336396,"Soil",7,"CON","RTx430"
"885","Chytridiomycota",0,"Leaf",8,"CON","RTx430"
"886","Chytridiomycota",0.00710381326875689,"Rhizosphere",8,"CON","RTx430"
"887","Chytridiomycota",0.000149144541851672,"Root",8,"CON","RTx430"
"888","Chytridiomycota",0.0111552125679359,"Soil",8,"CON","RTx430"
"889","Chytridiomycota",0,"Leaf",9,"CON","RTx430"
"890","Chytridiomycota",0.00477212749060949,"Rhizosphere",9,"CON","RTx430"
"891","Chytridiomycota",9.11838370488906e-05,"Root",9,"CON","RTx430"
"892","Chytridiomycota",0.0113984531251316,"Soil",9,"CON","RTx430"
"893","Chytridiomycota",8.9037997855965e-06,"Leaf",10,"CON","RTx430"
"894","Chytridiomycota",0.00338814676902722,"Rhizosphere",10,"CON","RTx430"
"895","Chytridiomycota",7.13905463081388e-05,"Root",10,"CON","RTx430"
"896","Chytridiomycota",0.016950041936368,"Soil",10,"CON","RTx430"
"897","Chytridiomycota",0.000148534810193732,"Leaf",11,"CON","RTx430"
"898","Chytridiomycota",0.00115587705703003,"Rhizosphere",11,"CON","RTx430"
"899","Chytridiomycota",7.03828828828829e-05,"Root",11,"CON","RTx430"
"900","Chytridiomycota",0.00913387691193244,"Soil",11,"CON","RTx430"
"901","Chytridiomycota",0,"Leaf",12,"CON","RTx430"
"902","Chytridiomycota",0.00141693945088398,"Rhizosphere",12,"CON","RTx430"
"903","Chytridiomycota",0.000119457845164255,"Root",12,"CON","RTx430"
"904","Chytridiomycota",0.00857319688965809,"Soil",12,"CON","RTx430"
"905","Chytridiomycota",2.20911012703855e-05,"Leaf",13,"CON","RTx430"
"906","Chytridiomycota",0.00121646528774232,"Rhizosphere",13,"CON","RTx430"
"907","Chytridiomycota",3.46734626653491e-05,"Root",13,"CON","RTx430"
"908","Chytridiomycota",0.00333721979065096,"Soil",13,"CON","RTx430"
"909","Chytridiomycota",1.3617998474785e-05,"Leaf",14,"CON","RTx430"
"910","Chytridiomycota",0.000670539784992736,"Rhizosphere",14,"CON","RTx430"
"911","Chytridiomycota",3.86922035209905e-05,"Root",14,"CON","RTx430"
"912","Chytridiomycota",0.00554674953891258,"Soil",14,"CON","RTx430"
"913","Chytridiomycota",7.56118318511548e-05,"Leaf",15,"CON","RTx430"
"914","Chytridiomycota",0.00112297638131847,"Rhizosphere",15,"CON","RTx430"
"915","Chytridiomycota",9.82125319190729e-05,"Root",15,"CON","RTx430"
"916","Chytridiomycota",0.0149739192874043,"Soil",15,"CON","RTx430"
"917","Chytridiomycota",2.0361622414074e-05,"Leaf",16,"CON","RTx430"
"918","Chytridiomycota",0.00234024780926564,"Rhizosphere",16,"CON","RTx430"
"919","Chytridiomycota",2.07671380807011e-05,"Root",16,"CON","RTx430"
"920","Chytridiomycota",0.0137004504705095,"Soil",16,"CON","RTx430"
"921","Chytridiomycota",0,"Leaf",17,"CON","RTx430"
"922","Chytridiomycota",0.000490415168006958,"Rhizosphere",17,"CON","RTx430"
"923","Chytridiomycota",9.44608176528376e-06,"Root",17,"CON","RTx430"
"924","Chytridiomycota",0.0118304408782405,"Soil",17,"CON","RTx430"
"925","Chytridiomycota",0.0125541178957825,"Soil",0,"POST","RTx430"
"926","Chytridiomycota",0,"Leaf",8,"POST","RTx430"
"927","Chytridiomycota",0.00337115602833361,"Rhizosphere",8,"POST","RTx430"
"928","Chytridiomycota",0.000134761374527472,"Root",8,"POST","RTx430"
"929","Chytridiomycota",0.0147622508267588,"Soil",8,"POST","RTx430"
"930","Chytridiomycota",0,"Leaf",9,"POST","RTx430"
"931","Chytridiomycota",0.00612650544663296,"Rhizosphere",9,"POST","RTx430"
"932","Chytridiomycota",7.65543395071625e-05,"Root",9,"POST","RTx430"
"933","Chytridiomycota",0.00979563858030943,"Soil",9,"POST","RTx430"
"934","Chytridiomycota",0,"Leaf",10,"POST","RTx430"
"935","Chytridiomycota",0.00590000230390209,"Rhizosphere",10,"POST","RTx430"
"936","Chytridiomycota",2.38928522299943e-05,"Root",10,"POST","RTx430"
"937","Chytridiomycota",0.0753910185383164,"Soil",10,"POST","RTx430"
"938","Chytridiomycota",0.00263783781508306,"Leaf",11,"POST","RTx430"
"939","Chytridiomycota",0.0013293986153451,"Rhizosphere",11,"POST","RTx430"
"940","Chytridiomycota",2.02720509233919e-05,"Root",11,"POST","RTx430"
"941","Chytridiomycota",0.0153209704372441,"Soil",11,"POST","RTx430"
"942","Chytridiomycota",7.58800185147245e-06,"Leaf",12,"POST","RTx430"
"943","Chytridiomycota",0.000867420828833624,"Rhizosphere",12,"POST","RTx430"
"944","Chytridiomycota",3.77039785238138e-06,"Root",12,"POST","RTx430"
"945","Chytridiomycota",0.0115133670631304,"Soil",12,"POST","RTx430"
"946","Chytridiomycota",0,"Leaf",13,"POST","RTx430"
"947","Chytridiomycota",0.00102086825389719,"Rhizosphere",13,"POST","RTx430"
"948","Chytridiomycota",2.82869427472279e-05,"Root",13,"POST","RTx430"
"949","Chytridiomycota",0.0145955218929719,"Soil",13,"POST","RTx430"
"950","Chytridiomycota",1.62462938142236e-05,"Leaf",14,"POST","RTx430"
"951","Chytridiomycota",0.00108264853697468,"Rhizosphere",14,"POST","RTx430"
"952","Chytridiomycota",0.000120356324570113,"Root",14,"POST","RTx430"
"953","Chytridiomycota",0.00926476565799183,"Soil",14,"POST","RTx430"
"954","Chytridiomycota",2.68763018208694e-05,"Leaf",15,"POST","RTx430"
"955","Chytridiomycota",0.00120490152794957,"Rhizosphere",15,"POST","RTx430"
"956","Chytridiomycota",7.17084722960178e-05,"Root",15,"POST","RTx430"
"957","Chytridiomycota",0.0212768658516007,"Soil",15,"POST","RTx430"
"958","Chytridiomycota",3.50103280467738e-06,"Leaf",16,"POST","RTx430"
"959","Chytridiomycota",0.00229391782765225,"Rhizosphere",16,"POST","RTx430"
"960","Chytridiomycota",1.53334253338853e-05,"Root",16,"POST","RTx430"
"961","Chytridiomycota",0.0123838392197063,"Soil",16,"POST","RTx430"
"962","Chytridiomycota",0,"Leaf",17,"POST","RTx430"
"963","Chytridiomycota",0.000582303369844945,"Rhizosphere",17,"POST","RTx430"
"964","Chytridiomycota",0,"Root",17,"POST","RTx430"
"965","Chytridiomycota",0.00574113757376628,"Soil",17,"POST","RTx430"
"966","Chytridiomycota",0.0161691837175174,"Soil",0,"PRE","RTx430"
"967","Chytridiomycota",0.00163700192087509,"Leaf",3,"PRE","RTx430"
"968","Chytridiomycota",0.00586606966832196,"Rhizosphere",3,"PRE","RTx430"
"969","Chytridiomycota",0.000864488351964379,"Root",3,"PRE","RTx430"
"970","Chytridiomycota",0.0100987536253853,"Soil",3,"PRE","RTx430"
"971","Chytridiomycota",8.29290541941369e-05,"Leaf",4,"PRE","RTx430"
"972","Chytridiomycota",0.00279340516929998,"Rhizosphere",4,"PRE","RTx430"
"973","Chytridiomycota",0.000345068277021394,"Root",4,"PRE","RTx430"
"974","Chytridiomycota",0.0146358395147408,"Soil",4,"PRE","RTx430"
"975","Chytridiomycota",0.00323369258932493,"Leaf",5,"PRE","RTx430"
"976","Chytridiomycota",0.00680708957685013,"Rhizosphere",5,"PRE","RTx430"
"977","Chytridiomycota",0.00059727472147246,"Root",5,"PRE","RTx430"
"978","Chytridiomycota",0.0453167230471139,"Soil",5,"PRE","RTx430"
"979","Chytridiomycota",0.000464576074332172,"Leaf",6,"PRE","RTx430"
"980","Chytridiomycota",0.00245994530997603,"Rhizosphere",6,"PRE","RTx430"
"981","Chytridiomycota",0.000218738975080969,"Root",6,"PRE","RTx430"
"982","Chytridiomycota",0.0109925794548024,"Soil",6,"PRE","RTx430"
"983","Chytridiomycota",0.00765446211370403,"Leaf",7,"PRE","RTx430"
"984","Chytridiomycota",0.00196554664734131,"Rhizosphere",7,"PRE","RTx430"
"985","Chytridiomycota",0.000301034290801692,"Root",7,"PRE","RTx430"
"986","Chytridiomycota",0.0121910039198524,"Soil",7,"PRE","RTx430"
"987","Chytridiomycota",0,"Leaf",8,"PRE","RTx430"
"988","Chytridiomycota",0.00278993263925681,"Rhizosphere",8,"PRE","RTx430"
"989","Chytridiomycota",0.00046518921435217,"Root",8,"PRE","RTx430"
"990","Chytridiomycota",0.0154982561102743,"Soil",8,"PRE","RTx430"
"991","Chytridiomycota",0.000420510470469213,"Leaf",9,"PRE","RTx430"
"992","Chytridiomycota",0.00910410055016529,"Rhizosphere",9,"PRE","RTx430"
"993","Chytridiomycota",0.00133282392633346,"Root",9,"PRE","RTx430"
"994","Chytridiomycota",0.0229386124925376,"Soil",9,"PRE","RTx430"
"995","Chytridiomycota",1.65859483845286e-05,"Leaf",10,"PRE","RTx430"
"996","Chytridiomycota",0.00700890829879868,"Rhizosphere",10,"PRE","RTx430"
"997","Chytridiomycota",0.000385651562929634,"Root",10,"PRE","RTx430"
"998","Chytridiomycota",0.0169074374488309,"Soil",10,"PRE","RTx430"
"999","Chytridiomycota",3.4074677537443e-05,"Leaf",11,"PRE","RTx430"
"1000","Chytridiomycota",0.00363323113945667,"Rhizosphere",11,"PRE","RTx430"
"1001","Chytridiomycota",0.000302932999182087,"Root",11,"PRE","RTx430"
"1002","Chytridiomycota",0.00648175495161027,"Soil",11,"PRE","RTx430"
"1003","Chytridiomycota",4.0603366019043e-05,"Leaf",12,"PRE","RTx430"
"1004","Chytridiomycota",0.00312263079788469,"Rhizosphere",12,"PRE","RTx430"
"1005","Chytridiomycota",7.31778720412171e-05,"Root",12,"PRE","RTx430"
"1006","Chytridiomycota",0.012902009366137,"Soil",12,"PRE","RTx430"
"1007","Chytridiomycota",4.95884164190348e-05,"Leaf",13,"PRE","RTx430"
"1008","Chytridiomycota",0.00209543840843562,"Rhizosphere",13,"PRE","RTx430"
"1009","Chytridiomycota",8.19067900728971e-05,"Root",13,"PRE","RTx430"
"1010","Chytridiomycota",0.0150161764723417,"Soil",13,"PRE","RTx430"
"1011","Chytridiomycota",0,"Leaf",14,"PRE","RTx430"
"1012","Chytridiomycota",0.00177629254977392,"Rhizosphere",14,"PRE","RTx430"
"1013","Chytridiomycota",0.000169653857799649,"Root",14,"PRE","RTx430"
"1014","Chytridiomycota",0.0411009672963239,"Soil",14,"PRE","RTx430"
"1015","Chytridiomycota",1.69716751823406e-05,"Leaf",15,"PRE","RTx430"
"1016","Chytridiomycota",0.00354329206046976,"Rhizosphere",15,"PRE","RTx430"
"1017","Chytridiomycota",0.000191313715450807,"Root",15,"PRE","RTx430"
"1018","Chytridiomycota",0.0259476519507493,"Soil",15,"PRE","RTx430"
"1019","Chytridiomycota",0,"Leaf",16,"PRE","RTx430"
"1020","Chytridiomycota",0.00296727915172375,"Rhizosphere",16,"PRE","RTx430"
"1021","Chytridiomycota",0.000582234605430472,"Root",16,"PRE","RTx430"
"1022","Chytridiomycota",0.0171548355238397,"Soil",16,"PRE","RTx430"
"1023","Chytridiomycota",0,"Leaf",17,"PRE","RTx430"
"1024","Chytridiomycota",0.00137112665743341,"Rhizosphere",17,"PRE","RTx430"
"1025","Chytridiomycota",3.34606471142443e-05,"Root",17,"PRE","RTx430"
"1026","Chytridiomycota",0.0104309415802951,"Soil",17,"PRE","RTx430"
"1027","Mucoromycota",0.0415048119457571,"Soil",0,"CON","BTx642"
"1028","Mucoromycota",0.329911030217066,"Leaf",1,"CON","BTx642"
"1029","Mucoromycota",0.0168624338865394,"Rhizosphere",1,"CON","BTx642"
"1030","Mucoromycota",0.0239450379229177,"Root",1,"CON","BTx642"
"1031","Mucoromycota",0.0627369405226122,"Soil",1,"CON","BTx642"
"1032","Mucoromycota",0.00995968787581822,"Leaf",2,"CON","BTx642"
"1033","Mucoromycota",0.0550142621125292,"Rhizosphere",2,"CON","BTx642"
"1034","Mucoromycota",0.048839279886718,"Root",2,"CON","BTx642"
"1035","Mucoromycota",0.0523474739072758,"Soil",2,"CON","BTx642"
"1036","Mucoromycota",0.00568710638779969,"Leaf",3,"CON","BTx642"
"1037","Mucoromycota",0.0403387827095204,"Rhizosphere",3,"CON","BTx642"
"1038","Mucoromycota",0.0289288474606599,"Root",3,"CON","BTx642"
"1039","Mucoromycota",0.0468892214550792,"Soil",3,"CON","BTx642"
"1040","Mucoromycota",0.00527411059530291,"Leaf",4,"CON","BTx642"
"1041","Mucoromycota",0.0300902219871596,"Rhizosphere",4,"CON","BTx642"
"1042","Mucoromycota",0.011523401377362,"Root",4,"CON","BTx642"
"1043","Mucoromycota",0.0762343157911936,"Soil",4,"CON","BTx642"
"1044","Mucoromycota",0.0100475603011869,"Leaf",5,"CON","BTx642"
"1045","Mucoromycota",0.0434241082551751,"Rhizosphere",5,"CON","BTx642"
"1046","Mucoromycota",0.00671648631448508,"Root",5,"CON","BTx642"
"1047","Mucoromycota",0.060307845838385,"Soil",5,"CON","BTx642"
"1048","Mucoromycota",0.00663516565976078,"Leaf",6,"CON","BTx642"
"1049","Mucoromycota",0.0207746746862289,"Rhizosphere",6,"CON","BTx642"
"1050","Mucoromycota",0.00419251342590884,"Root",6,"CON","BTx642"
"1051","Mucoromycota",0.0491316087621108,"Soil",6,"CON","BTx642"
"1052","Mucoromycota",0.0029423772806591,"Leaf",7,"CON","BTx642"
"1053","Mucoromycota",0.0294156385803001,"Rhizosphere",7,"CON","BTx642"
"1054","Mucoromycota",0.00758431686645521,"Root",7,"CON","BTx642"
"1055","Mucoromycota",0.0546026366710393,"Soil",7,"CON","BTx642"
"1056","Mucoromycota",0.00196578547429447,"Leaf",8,"CON","BTx642"
"1057","Mucoromycota",0.0318622559737812,"Rhizosphere",8,"CON","BTx642"
"1058","Mucoromycota",0.00876327696931825,"Root",8,"CON","BTx642"
"1059","Mucoromycota",0.0609843795859407,"Soil",8,"CON","BTx642"
"1060","Mucoromycota",0.0003018165942729,"Leaf",9,"CON","BTx642"
"1061","Mucoromycota",0.0357077139062268,"Rhizosphere",9,"CON","BTx642"
"1062","Mucoromycota",0.0125147922305312,"Root",9,"CON","BTx642"
"1063","Mucoromycota",0.0786315914250099,"Soil",9,"CON","BTx642"
"1064","Mucoromycota",0.000200698479944793,"Leaf",10,"CON","BTx642"
"1065","Mucoromycota",0.0369730421374195,"Rhizosphere",10,"CON","BTx642"
"1066","Mucoromycota",0.00942076030667678,"Root",10,"CON","BTx642"
"1067","Mucoromycota",0.0662278404028868,"Soil",10,"CON","BTx642"
"1068","Mucoromycota",0.000657017854567309,"Leaf",11,"CON","BTx642"
"1069","Mucoromycota",0.0240948564202653,"Rhizosphere",11,"CON","BTx642"
"1070","Mucoromycota",0.0147805811051007,"Root",11,"CON","BTx642"
"1071","Mucoromycota",0.0513304174921813,"Soil",11,"CON","BTx642"
"1072","Mucoromycota",6.70270510873973e-05,"Leaf",12,"CON","BTx642"
"1073","Mucoromycota",0.0147066516237293,"Rhizosphere",12,"CON","BTx642"
"1074","Mucoromycota",0.0170754792234844,"Root",12,"CON","BTx642"
"1075","Mucoromycota",0.0703408462822138,"Soil",12,"CON","BTx642"
"1076","Mucoromycota",0.000114043140768188,"Leaf",13,"CON","BTx642"
"1077","Mucoromycota",0.011679725053151,"Rhizosphere",13,"CON","BTx642"
"1078","Mucoromycota",0.0189189003070257,"Root",13,"CON","BTx642"
"1079","Mucoromycota",0.0618475038393712,"Soil",13,"CON","BTx642"
"1080","Mucoromycota",8.32020928273382e-05,"Leaf",14,"CON","BTx642"
"1081","Mucoromycota",0.0121106892782877,"Rhizosphere",14,"CON","BTx642"
"1082","Mucoromycota",0.0171262578078501,"Root",14,"CON","BTx642"
"1083","Mucoromycota",0.0550242739254511,"Soil",14,"CON","BTx642"
"1084","Mucoromycota",0.000146187689661625,"Leaf",15,"CON","BTx642"
"1085","Mucoromycota",0.0161570223022412,"Rhizosphere",15,"CON","BTx642"
"1086","Mucoromycota",0.0243743881120995,"Root",15,"CON","BTx642"
"1087","Mucoromycota",0.0622040488033871,"Soil",15,"CON","BTx642"
"1088","Mucoromycota",6.01295049302671e-05,"Leaf",16,"CON","BTx642"
"1089","Mucoromycota",0.0166409769287192,"Rhizosphere",16,"CON","BTx642"
"1090","Mucoromycota",0.00856573911047573,"Root",16,"CON","BTx642"
"1091","Mucoromycota",0.0628147725065046,"Soil",16,"CON","BTx642"
"1092","Mucoromycota",2.41443417735054e-05,"Leaf",17,"CON","BTx642"
"1093","Mucoromycota",0.0136116927639943,"Rhizosphere",17,"CON","BTx642"
"1094","Mucoromycota",0.020466193679276,"Root",17,"CON","BTx642"
"1095","Mucoromycota",0.0500717228307009,"Soil",17,"CON","BTx642"
"1096","Mucoromycota",0.0372205646718734,"Soil",0,"POST","BTx642"
"1097","Mucoromycota",0.00139990580360092,"Leaf",8,"POST","BTx642"
"1098","Mucoromycota",0.0288279466227965,"Rhizosphere",8,"POST","BTx642"
